package,file_path,line_number,type,severity,description
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/mutation/internal/temptable/InsertExecutionDelegate.java,574,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""entityTableToRootIdentity"" is nullable here."
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/spi/SqmCreationHelper.java,35,BUG,LOW,"Parameter 2 to this call is marked ""@NonNull"" but null could be passed."
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/spi/SqmCreationHelper.java,43,BUG,MEDIUM,"Strings and Boxed types should be compared using ""equals()""."
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/tree/cte/SqmCteTable.java,31,BUG,LOW,"Add a no-arg constructor to ""AnonymousTupleType""."
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/tree/domain/AbstractSqmAttributeJoin.java,50,BUG,MEDIUM,"Strings and Boxed types should be compared using ""equals()""."
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/tree/domain/SqmPluralPartJoin.java,38,BUG,MEDIUM,"Strings and Boxed types should be compared using ""equals()""."
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/tree/domain/SqmPluralPartJoin.java,55,BUG,MEDIUM,"Strings and Boxed types should be compared using ""equals()""."
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/tree/expression/SqmFormat.java,43,BUG,MEDIUM,Refactor this repetition that can lead to a stack overflow for large inputs.
hibernate,hibernate-core/src/main/java/org/hibernate/resource/beans/spi/ManagedBeanRegistryInitiator.java,64,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-core/src/main/java/org/hibernate/resource/beans/spi/ManagedBeanRegistryInitiator.java,67,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""true"""
hibernate,hibernate-core/src/main/java/org/hibernate/service/internal/AbstractServiceRegistryImpl.java,53,BUG,LOW,"Use a thread-safe type; adding ""volatile"" is not enough to make this field thread-safe."
hibernate,hibernate-core/src/main/java/org/hibernate/service/internal/AbstractServiceRegistryImpl.java,214,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-core/src/main/java/org/hibernate/service/spi/ServiceBinding.java,36,BUG,LOW,"Use a thread-safe type; adding ""volatile"" is not enough to make this field thread-safe."
hibernate,hibernate-core/src/main/java/org/hibernate/spi/NavigablePath.java,128,BUG,LOW,Add a type test to this method.
hibernate,hibernate-core/src/main/java/org/hibernate/sql/ast/spi/AbstractSqlAstTranslator.java,7294,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""firstWhenFragment"" is nullable here."
hibernate,hibernate-core/src/main/java/org/hibernate/sql/exec/internal/JdbcSelectExecutorStandardImpl.java,390,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""columnNames"" is nullable here."
hibernate,hibernate-core/src/main/java/org/hibernate/sql/exec/internal/JdbcSelectExecutorStandardImpl.java,407,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""columnNames"" is nullable here."
hibernate,hibernate-core/src/main/java/org/hibernate/sql/exec/spi/JdbcOperationQuerySelect.java,181,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""appliedBinding"" is nullable here."
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/AbstractEntityInitializer.java,825,BUG,LOW,"Parameter 4 to this call is marked ""@NonNull"" but null could be passed."
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/AbstractEntityInitializer.java,1058,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/internal/BatchEntityInsideEmbeddableSelectFetchInitializer.java,39,BUG,LOW,Make this inner class static
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/internal/EntityDelayedFetchInitializer.java,132,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/internal/EntitySelectFetchByUniqueKeyInitializer.java,95,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/internal/EntitySelectFetchInitializer.java,222,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/graph/internal/ImmutableFetchList.java,106,BUG,LOW,"Add a ""NoSuchElementException"" for iteration beyond the end of the collection."
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/internal/ResultsHelper.java,188,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/internal/ResultsHelper.java,276,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/jdbc/internal/JdbcValuesSourceProcessingStateStandardImpl.java,158,BUG,LOW,"Parameter 2 to this call is marked ""@NonNull"" but null could be passed."
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/spi/ListResultsConsumer.java,243,BUG,HIGH,Remove this throw statement from this finally block.
hibernate,hibernate-core/src/main/java/org/hibernate/tool/schema/internal/ColumnDefinitions.java,32,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""normalize()"" can return null."
hibernate,hibernate-core/src/main/java/org/hibernate/tool/schema/internal/exec/ScriptSourceInputFromUrl.java,72,BUG,MEDIUM,Correct one of the identical sub-expressions on both sides of equals.
hibernate,hibernate-core/src/main/java/org/hibernate/tool/schema/internal/exec/ScriptTargetOutputToFile.java,98,BUG,LOW,"Do something with the ""boolean"" value returned by ""createNewFile""."
hibernate,hibernate-core/src/main/java/org/hibernate/type/AnyType.java,278,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-core/src/main/java/org/hibernate/type/BasicArrayType.java,59,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""o"" is nullable here."
hibernate,hibernate-core/src/main/java/org/hibernate/type/BasicCollectionType.java,80,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""o"" is nullable here."
hibernate,hibernate-core/src/main/java/org/hibernate/type/CollectionType.java,68,BUG,LOW,"Use a thread-safe type; adding ""volatile"" is not enough to make this field thread-safe."
hibernate,hibernate-core/src/main/java/org/hibernate/type/CollectionType.java,373,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-core/src/main/java/org/hibernate/type/CollectionType.java,388,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""true"""
hibernate,hibernate-core/src/main/java/org/hibernate/type/CollectionType.java,745,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-core/src/main/java/org/hibernate/type/EntityType.java,55,BUG,LOW,"Use a thread-safe type; adding ""volatile"" is not enough to make this field thread-safe."
hibernate,hibernate-core/src/main/java/org/hibernate/type/EntityType.java,62,BUG,LOW,"Use a thread-safe type; adding ""volatile"" is not enough to make this field thread-safe."
hibernate,hibernate-core/src/main/java/org/hibernate/type/EntityType.java,314,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-core/src/main/java/org/hibernate/type/EntityType.java,752,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-core/src/main/java/org/hibernate/type/EntityType.java,762,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/DateTimeUtils.java,113,BUG,MEDIUM,"Call ""remove()"" on ""LOCAL_DATE_FORMAT""."
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/DateTimeUtils.java,115,BUG,MEDIUM,"Call ""remove()"" on ""LOCAL_TIME_FORMAT""."
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/DateTimeUtils.java,117,BUG,MEDIUM,"Call ""remove()"" on ""TIME_WITH_OFFSET_FORMAT""."
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/DateTimeUtils.java,119,BUG,MEDIUM,"Call ""remove()"" on ""TIMESTAMP_WITH_MILLIS_FORMAT""."
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/DateTimeUtils.java,515,BUG,LOW,"Cast one of the operands of this addition operation to a ""long""."
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/java/BigDecimalJavaType.java,122,BUG,LOW,"Cast one of the operands of this addition operation to a ""long""."
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/java/BigIntegerJavaType.java,119,BUG,LOW,"Cast one of the operands of this addition operation to a ""long""."
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/java/ClobJavaType.java,113,BUG,MEDIUM,"This branch can not be reached because the condition duplicates a previous condition in the same sequence of ""if/else if"" statements"
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/java/ClobJavaType.java,148,BUG,MEDIUM,"This branch can not be reached because the condition duplicates a previous condition in the same sequence of ""if/else if"" statements"
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/java/DoubleJavaType.java,147,BUG,LOW,"Cast one of the operands of this addition operation to a ""long""."
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/java/FloatJavaType.java,144,BUG,LOW,"Cast one of the operands of this addition operation to a ""long""."
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/java/IntegerJavaType.java,132,BUG,LOW,"Cast one of the operands of this addition operation to a ""long""."
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/java/LongJavaType.java,188,BUG,LOW,"Cast one of the operands of this addition operation to a ""long""."
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/java/ShortJavaType.java,123,BUG,LOW,"Cast one of the operands of this addition operation to a ""long""."
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TimeUtcAsJdbcTimeJdbcType.java,38,BUG,MEDIUM,"Make ""UTC_CALENDAR"" an instance variable."
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TimestampUtcAsInstantJdbcType.java,36,BUG,MEDIUM,"Make ""UTC_CALENDAR"" an instance variable."
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TimestampUtcAsJdbcTimestampJdbcType.java,37,BUG,MEDIUM,"Make ""UTC_CALENDAR"" an instance variable."
hibernate,hibernate-core/src/main/java/org/hibernate/type/spi/TypeConfiguration.java,210,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate,hibernate-core/src/main/java/org/hibernate/type/spi/TypeConfiguration.java,368,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""getServiceRegistry()"" can return null."
hibernate,hibernate-core/src/main/java/org/hibernate/type/spi/TypeConfiguration.java,635,BUG,LOW,Add a type test to this method.
hibernate,hibernate-core/src/main/java/org/hibernate/type/spi/TypeConfiguration.java,636,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""o"" is nullable here."
hibernate,hibernate-core/src/main/java/org/hibernate/type/spi/TypeConfiguration.java,867,BUG,MEDIUM,"A ""NullPointerException"" could be thrown; ""getServiceRegistry()"" can return null."
hibernate,hibernate-core/src/test/java/org/hibernate/bytecode/internal/bytebuddy/SuperTypesEnhancementTest.java,64,BUG,HIGH,Change the assertion arguments to not compare a primitive value with null.
hibernate,hibernate-core/src/test/java/org/hibernate/bytecode/internal/bytebuddy/SuperTypesEnhancementTest.java,80,BUG,HIGH,Change the assertion arguments to not compare a primitive value with null.
hibernate,hibernate-core/src/test/java/org/hibernate/orm/test/batch/BatchSelectAndForceIncrementVersionTest.java,63,BUG,HIGH,Change the assertion arguments to not compare dissimilar types.
hibernate,hibernate-core/src/test/java/org/hibernate/orm/test/batch/BatchSelectAndForceIncrementVersionTest.java,74,BUG,HIGH,Change the assertion arguments to not compare dissimilar types.
hibernate,hibernate-core/src/test/java/org/hibernate/orm/test/batch/BatchSelectAndForceIncrementVersionTest.java,99,BUG,HIGH,Change the assertion arguments to not compare dissimilar types.
hibernate,hibernate-core/src/test/java/org/hibernate/orm/test/batch/BatchSelectAndForceIncrementVersionTest.java,110,BUG,HIGH,Change the assertion arguments to not compare dissimilar types.
hibernate,hibernate-core/src/test/java/org/hibernate/orm/test/connections/ConnectionManagementTestCase.java,320,BUG,HIGH,Don't use fail() inside a try-catch catching an AssertionError.
hibernate,hibernate-core/src/test/java/org/hibernate/orm/test/connections/ConnectionManagementTestCase.java,340,BUG,HIGH,Don't use fail() inside a try-catch catching an AssertionError.
hibernate,hibernate-core/src/test/java/org/hibernate/orm/test/embeddable/OneToManyInEmbeddedQueryTest.java,82,BUG,LOW,Test the emptiness of the list before calling this assertion predicate.
hibernate,hibernate-core/src/test/java/org/hibernate/orm/test/jpa/compliance/CriteriaRecursiveCteCopyTest.java,94,BUG,HIGH,Change the assertion arguments to not compare dissimilar types.
hibernate,hibernate-core/src/test/java/org/hibernate/orm/test/jpa/transaction/batch/JtaWithFailingBatchTest.java,70,BUG,HIGH,Refactor the body of this try/catch to not have multiple invocations throwing the same checked exception.
hibernate,hibernate-core/src/test/java/org/hibernate/orm/test/mapping/converted/converter/elementCollection/CollectionElementConversionTest.java,61,BUG,MEDIUM,Replace this assertion to not have the same actual and expected expression.
