file_path,line_number,type,severity,description
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1227,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1549,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1637,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1684,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1732,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1816,BUG,MEDIUM,"Make the ""org.hibernate.collection.spi.PersistentCollection"" class ""Serializable"" or don't write it."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1824,BUG,MEDIUM,"Make the ""org.hibernate.collection.spi.PersistentCollection"" class ""Serializable"" or don't write it."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1834,BUG,MEDIUM,"Make the ""org.hibernate.collection.spi.PersistentCollection"" class ""Serializable"" or don't write it."
hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,2120,BUG,LOW,"This method's return value is marked ""@NonNull"" but null is returned."
hibernate-core/src/main/java/org/hibernate/engine/internal/TwoPhaseLoad.java,42,BUG,LOW,"Parameter 3 to this call is marked ""@NonNull"" but null could be passed."
hibernate-core/src/main/java/org/hibernate/engine/jdbc/connections/internal/BasicConnectionCreator.java,144,BUG,LOW,"Parameter 3 to this call is marked ""@NonNull"" but null could be passed."
hibernate-core/src/main/java/org/hibernate/engine/jdbc/connections/internal/DatasourceConnectionProviderImpl.java,101,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/engine/jdbc/connections/internal/DriverManagerConnectionProviderImpl.java,68,BUG,LOW,"Use a thread-safe type; adding ""volatile"" is not enough to make this field thread-safe."
hibernate-core/src/main/java/org/hibernate/engine/jdbc/connections/internal/DriverManagerConnectionProviderImpl.java,72,BUG,LOW,"Use a thread-safe type; adding ""volatile"" is not enough to make this field thread-safe."
hibernate-core/src/main/java/org/hibernate/engine/jdbc/connections/spi/DataSourceBasedMultiTenantConnectionProviderImpl.java,88,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/engine/jdbc/connections/spi/DataSourceBasedMultiTenantConnectionProviderImpl.java,103,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/engine/jdbc/dialect/spi/BasicSQLExceptionConverter.java,49,BUG,LOW,"Parameter 3 to this call is marked ""@NonNull"" but null could be passed."
hibernate-core/src/main/java/org/hibernate/engine/jdbc/env/internal/JdbcEnvironmentImpl.java,323,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/engine/spi/CascadingActions.java,390,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/engine/transaction/jta/platform/internal/JtaPlatformInitiator.java,50,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/event/internal/AbstractSaveEventListener.java,227,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""true"""
hibernate-core/src/main/java/org/hibernate/event/internal/AbstractSaveEventListener.java,285,BUG,LOW,"Parameter 3 to this call is marked ""@NonNull"" but null could be passed."
hibernate-core/src/main/java/org/hibernate/event/internal/AbstractSaveEventListener.java,319,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/event/internal/DefaultDeleteEventListener.java,157,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/event/internal/DefaultDeleteEventListener.java,376,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
hibernate-core/src/main/java/org/hibernate/event/internal/DefaultEvictEventListener.java,74,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""true"""
hibernate-core/src/main/java/org/hibernate/event/internal/DefaultFlushEntityEventListener.java,497,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""true"""
hibernate-core/src/main/java/org/hibernate/event/internal/DefaultFlushEntityEventListener.java,690,BUG,MEDIUM,"Change this condition so that it does not always evaluate to ""false"""
