file_path,line_number,type,severity,description
/hibernate-core/src/main/java/org/hibernate/loader/ast/internal/CacheEntityLoaderHelper.java,468,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/query/sqm/mutation/internal/cte/CteSoftDeleteHandler.java,69,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/metamodel/mapping/internal/ToOneAttributeMapping.java,666,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/boot/jaxb/hbm/transform/HbmXmlTransformer.java,1439,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/persister/entity/AbstractEntityPersister.java,1711,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/loader/ast/internal/MultiNaturalIdLoaderInPredicate.java,53,Quality,Medium,Type: Division or modulo by zero | Category: Integer handling issues
/hibernate-core/src/main/java/org/hibernate/loader/ast/internal/SingleIdLoadPlan.java,127,Quality,Medium,Type: Division or modulo by zero | Category: Integer handling issues
/hibernate-core/src/main/java/org/hibernate/metamodel/mapping/internal/IdClassEmbeddable.java,159,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/type/Type.java,396,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/boot/beanvalidation/TypeSafeActivator.java,417,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/persister/collection/AbstractCollectionPersister.java,595,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/event/internal/DefaultReplicateEventListener.java,99,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/dialect/PostgreSQLInetJdbcType.java,63,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/dialect/function/array/PostgreSQLArrayConcatElementFunction.java,55,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/loader/ast/internal/AbstractNaturalIdLoader.java,252,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/query/sqm/sql/BaseSqmToSqlAstConverter.java,1580,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TimestampUtcAsJdbcTimestampJdbcType.java,116,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/metamodel/mapping/internal/InverseNonAggregatedIdentifierMapping.java,200,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TimeUtcAsJdbcTimeJdbcType.java,111,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-testing/src/main/java/org/hibernate/testing/bytecode/enhancement/EnhancerTestUtils.java,89,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/query/results/Builders.java,100,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TimestampUtcAsJdbcTimestampJdbcType.java,110,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/boot/model/internal/BinderHelper.java,600,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,625,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/metamodel/mapping/internal/CaseStatementDiscriminatorMappingImpl.java,67,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TimeUtcAsJdbcTimeJdbcType.java,117,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TimeUtcAsJdbcTimeJdbcType.java,105,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/InlineDirtyCheckingHandler.java,222,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/MultiPropertyMapper.java,136,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/MultiDynamicComponentMapper.java,109,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/boot/internal/InFlightMetadataCollectorImpl.java,965,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/work/FakeBidirectionalRelationWorkUnit.java,Various,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/boot/model/internal/BinderHelper.java,808,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/query/results/Builders.java,117,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TimestampUtcAsJdbcTimestampJdbcType.java,104,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/JoinColumnCollectionMetadataGenerator.java,98,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/query/spi/AbstractCommonQueryContract.java,1345,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/boot/model/internal/CollectionBinder.java,2232,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/MultiPropertyMapper.java,181,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/boot/internal/InFlightMetadataCollectorImpl.java,2114,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/sql/SimpleSelect.java,174,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/MultiDynamicComponentMapper.java,62,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
/hibernate-core/src/main/java/org/hibernate/mapping/Column.java,786,Quality,Medium,Type: Failure to call super.clone() | Category: Class hierarchy inconsistencies
/tooling/metamodel-generator/src/main/java/org/hibernate/processor/ImportContextImpl.java,225,Quality,Medium,Type: Identical code for different branches | Category: Incorrect expression
/hibernate-testing/src/main/java/org/hibernate/testing/bytecode/enhancement/BytecodeEnhancerRunner.java,218,Quality,Medium,Type: Ignoring number of bytes read | Category: Error handling issues
/hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/reader/AuditedPropertiesReader.java,720,Quality,Medium,Type: Logically dead code | Category: Control flow issues
/hibernate-core/src/main/java/org/hibernate/metamodel/internal/EntityRepresentationStrategyPojoStandard.java,128,Quality,Medium,Type: Logically dead code | Category: Control flow issues
/hibernate-testing/src/main/java/org/hibernate/testing/junit4/CustomRunner.java,461,Quality,Medium,Type: Logically dead code | Category: Control flow issues
/hibernate-core/src/main/java/org/hibernate/dialect/SybaseASESqlAstTranslator.java,381,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
/hibernate-core/src/main/java/org/hibernate/dialect/HSQLDialect.java,326,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
/hibernate-core/src/main/java/org/hibernate/query/sqm/TemporalUnit.java,246,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
/hibernate-core/src/main/java/org/hibernate/query/sqm/TemporalUnit.java,244,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
/hibernate-core/src/main/java/org/hibernate/type/descriptor/java/spi/BasicCollectionJavaType.java,185,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
/hibernate-core/src/main/java/org/hibernate/query/sqm/TemporalUnit.java,235,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
/hibernate-core/src/main/java/org/hibernate/type/descriptor/java/spi/BasicCollectionJavaType.java,449,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
/hibernate-core/src/main/java/org/hibernate/dialect/MySQLServerConfiguration.java,58,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
/hibernate-core/src/main/java/org/hibernate/CacheMode.java,165,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
/hibernate-core/src/main/java/org/hibernate/query/sqm/TemporalUnit.java,248,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
/hibernate-core/src/main/java/org/hibernate/dialect/MySQLDialect.java,136,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
/hibernate-core/src/main/java/org/hibernate/sql/results/graph/embeddable/AbstractEmbeddableInitializer.java,188,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
/hibernate-core/src/main/java/org/hibernate/sql/ast/spi/AbstractSqlAstTranslator.java,4352,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
/hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/HSQLLegacyDialect.java,386,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
/hibernate-core/src/main/java/org/hibernate/sql/results/graph/embeddable/internal/AbstractNonAggregatedIdentifierMappingInitializer.java,159,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
/hibernate-core/src/main/java/org/hibernate/dialect/JsonHelper.java,851,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
/hibernate-core/src/main/java/org/hibernate/sql/ast/spi/AbstractSqlAstTranslator.java,5453,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
/hibernate-core/src/main/java/org/hibernate/dialect/JsonHelper.java,839,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
/tooling/metamodel-generator/src/main/java/org/hibernate/processor/annotation/AnnotationMetaEntity.java,2113,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
/hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/SybaseASELegacySqlAstTranslator.java,398,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
/hibernate-core/src/main/java/org/hibernate/sql/ast/spi/AbstractSqlAstTranslator.java,5447,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
/hibernate-core/src/main/java/org/hibernate/id/enhanced/SequenceStyleGenerator.java,278,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
/hibernate-core/src/main/java/org/hibernate/sql/ast/spi/AbstractSqlAstTranslator.java,4042,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
/hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,1579,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/mapping/Any.java,170,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/HSQLDialect.java,694,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/boot/jaxb/internal/stax/FilteringXMLEventReader.java,56,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/HSQLLegacyDialect.java,877,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/query/sqm/tree/expression/SqmLiteralEntityType.java,62,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,1564,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/boot/jaxb/internal/stax/BaseXMLEventReader.java,48,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/PostgreSQLLegacyDialect.java,288,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,209,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,189,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/query/sqm/tree/domain/SqmSetJoin.java,79,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/SQLServerLegacySqlAstTranslator.java,98,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/query/sqm/tree/expression/SqmParameterizedEntityType.java,50,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,159,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,349,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,199,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,284,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,184,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/H2LegacyDialect.java,917,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/SQLServerSqlAstTranslator.java,96,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,1574,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,143,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/PostgreSQLDialect.java,308,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,811,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,154,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,990,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/AltibaseSqlAstTranslator.java,141,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/CockroachDialect.java,281,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/tooling/metamodel-generator/src/main/java/org/hibernate/processor/validation/MockSessionFactory.java,1071,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/OracleLegacySqlAstTranslator.java,85,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,244,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/RDMSOS2200SqlAstTranslator.java,93,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/CockroachLegacyDialect.java,264,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,149,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/mapping/Any.java,165,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/SybaseASELegacySqlAstTranslator.java,100,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/OracleSqlAstTranslator.java,84,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/H2Dialect.java,881,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/query/spi/AbstractQuery.java,338,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,827,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/query/sqm/tree/domain/SqmTreatedSimplePath.java,113,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,164,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
/hibernate-core/src/main/java/org/hibernate/dialect/MySQLServerConfiguration.java,47,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-core/src/main/java/org/hibernate/dialect/OracleDialect.java,206,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-core/src/main/java/org/hibernate/tool/schema/extract/internal/AbstractInformationExtractorImpl.java,479,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/SybaseASELegacyDialect.java,165,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-core/src/main/java/org/hibernate/dialect/CockroachDialect.java,164,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-core/src/main/java/org/hibernate/boot/archive/internal/ExplodedArchiveDescriptor.java,160,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-core/src/main/java/org/hibernate/tool/schema/internal/exec/GenerationTargetToDatabase.java,112,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-core/src/main/java/org/hibernate/tool/schema/extract/internal/AbstractInformationExtractorImpl.java,458,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/CockroachLegacyDialect.java,152,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-proxool/src/main/java/org/hibernate/proxool/internal/ProxoolConnectionProvider.java,204,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-core/src/main/java/org/hibernate/engine/jdbc/env/internal/JdbcEnvironmentImpl.java,335,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-core/src/main/java/org/hibernate/dialect/MySQLDialect.java,427,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-core/src/main/java/org/hibernate/dialect/Database.java,230,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-core/src/main/java/org/hibernate/tool/schema/extract/spi/ExtractionContext.java,43,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-core/src/main/java/org/hibernate/dialect/SybaseASEDialect.java,169,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-core/src/main/java/org/hibernate/dialect/OracleDialect.java,224,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-core/src/main/java/org/hibernate/tool/schema/internal/exec/ImprovedExtractionContextImpl.java,70,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-core/src/main/java/org/hibernate/dialect/MySQLServerConfiguration.java,109,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-core/src/main/java/org/hibernate/dialect/OracleServerConfiguration.java,48,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-core/src/main/java/org/hibernate/engine/jdbc/env/internal/ExtractedDatabaseMetaDataImpl.java,190,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/AbstractEntityManagerFactoryScope.java,96,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-core/src/main/java/org/hibernate/tool/schema/extract/internal/AbstractInformationExtractorImpl.java,499,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/AbstractEntityManagerFactoryScope.java,110,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-core/src/main/java/org/hibernate/dialect/HANAServerConfiguration.java,53,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-core/src/main/java/org/hibernate/tool/schema/extract/internal/AbstractInformationExtractorImpl.java,431,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/AbstractEntityManagerFactoryScope.java,124,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-core/src/main/java/org/hibernate/dialect/OracleServerConfiguration.java,88,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/AbstractEntityManagerFactoryScope.java,138,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/MySQLLegacyDialect.java,385,Various,High,Type: Resource leak | Category: Resource leaks
/hibernate-testing/src/main/java/org/hibernate/testing/common/connections/BaseTransactionIsolationConfigTest.java,122,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
/hibernate-ucp/src/main/java/org/hibernate/ucp/internal/UCPConnectionProvider.java,170,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
/hibernate-testing/src/main/java/org/hibernate/testing/common/connections/BaseTransactionIsolationConfigTest.java,98,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
/hibernate-core/src/main/java/org/hibernate/tool/schema/internal/DdlTransactionIsolatorProvidedConnectionImpl.java,50,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
/hibernate-core/src/main/java/org/hibernate/engine/jdbc/connections/internal/BasicConnectionCreator.java,73,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
/hibernate-testing/src/main/java/org/hibernate/testing/common/connections/BaseTransactionIsolationConfigTest.java,74,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
/tooling/metamodel-generator/src/main/java/org/hibernate/processor/xml/JpaDescriptorParser.java,203,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
/hibernate-c3p0/src/main/java/org/hibernate/c3p0/internal/C3P0ConnectionProvider.java,76,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
/hibernate-proxool/src/main/java/org/hibernate/proxool/internal/ProxoolConnectionProvider.java,71,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
/hibernate-testing/src/main/java/org/hibernate/testing/common/connections/BaseTransactionIsolationConfigTest.java,50,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
/hibernate-core/src/main/java/org/hibernate/engine/jdbc/internal/MutationStatementPreparerImpl.java,112,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
/hibernate-core/src/main/java/org/hibernate/engine/jdbc/internal/StatementPreparerImpl.java,189,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
/hibernate-core/src/main/java/org/hibernate/mapping/Constraint.java,104,Security,Medium,Type: Risky cryptographic hashing function | Category: Medium impact security
/hibernate-core/src/main/java/org/hibernate/boot/model/naming/NamingHelper.java,150,Security,Medium,Type: Risky cryptographic hashing function | Category: Medium impact security
/hibernate-core/src/main/java/org/hibernate/boot/registry/internal/BootstrapServiceRegistryImpl.java,315,Quality,Medium,Type: Unguarded read | Category: Concurrent data access violations
/hibernate-core/src/main/java/org/hibernate/id/enhanced/PooledOptimizer.java,163,Quality,Medium,Type: Unguarded read | Category: Concurrent data access violations
/hibernate-core/src/main/java/org/hibernate/boot/registry/internal/BootstrapServiceRegistryImpl.java,236,Quality,Medium,Type: Unguarded read | Category: Concurrent data access violations
/hibernate-core/src/main/java/org/hibernate/cache/spi/AbstractRegionFactory.java,63,Quality,Medium,Type: Unguarded read | Category: Concurrent data access violations
/hibernate-core/src/main/java/org/hibernate/engine/jdbc/connections/internal/DriverManagerConnectionProviderImpl.java,615,Quality,Medium,Type: Unguarded read | Category: Concurrent data access violations
/hibernate-core/src/main/java/org/hibernate/id/enhanced/PooledOptimizer.java,147,Quality,Medium,Type: Unguarded read | Category: Concurrent data access violations
/hibernate-core/src/main/java/org/hibernate/service/internal/AbstractServiceRegistryImpl.java,451,Quality,Medium,Type: Unguarded read | Category: Concurrent data access violations
/hibernate-core/src/main/java/org/hibernate/cache/spi/AbstractRegionFactory.java,57,Quality,Medium,Type: Unguarded read | Category: Concurrent data access violations
/hibernate-core/src/main/java/org/hibernate/id/enhanced/PooledLoOptimizer.java,121,Quality,Medium,Type: Unguarded read | Category: Concurrent data access violations
/hibernate-core/src/main/java/org/hibernate/dialect/MySQLServerConfiguration.java,59,Quality,Low,Type: Unused value | Category: Code maintainability issues
/hibernate-core/src/main/java/org/hibernate/mapping/Constraint.java,104,Security,Low,Type: Weak hash algorithm | Category: Sigma
/hibernate-core/src/main/java/org/hibernate/boot/model/naming/NamingHelper.java,150,Security,Low,Type: Weak hash algorithm | Category: Sigma
